Going UP
145,-11.04
140,-10.94
135, -9.05
130, -3.11
125,  2.36
120,  8.50
115, 13.39
110, 18.74
105, 24.18
100, 28.01
 95, 33.97
 90, 38.29
 85, 39.95
 80, 45.16
 75, 49.26
 70, 49.48
Going DOWN
 70, 49.59
 75, 49.45
 80, 49.60
 85, 47.29
 90, 42.82
 95, 38.07
100, 33.52
105, 27.63
110, 22.41
115, 16.77
120, 11.19
125,  5.60
130, -0.29
135, -4.81
140,-10.15
145,-10.92

